ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.104032557547347,160.68381490184564,49125.553326318244,6.529445900980472,409.3861039687559,327.853601547297,14.428492666384148,64.5553091345441,3.316393356994637,0
7.103974840209788,190.57589082459697,18588.84508133574,7.49494093626629,362.0212424715574,471.5085708279937,14.029157849694329,90.42919776734163,4.331466946523744,1
6.75076118602011,207.2545053634248,23642.992596628425,7.691012379460733,293.7830398628194,446.6969390598088,6.0003909304893455,30.90081514607788,2.77772626475094,1
8.503729862796716,175.58414612506212,11836.882790311853,7.213089509155094,308.4306510172892,474.4280113975017,21.9136233115576,52.3573784788162,5.04350654247781,0
10.026159156427404,224.26635768460812,14962.177833160747,7.428313128360553,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0
7.0833378931073945,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.95749852783496,15.370097583998188,85.92035020298319,4.003819011511167,1
6.465300478932423,214.94479523584064,12330.458124982506,7.293175537849899,389.66956185681437,465.29477388052845,22.082093628918408,24.569891153817604,3.356761715363911,1
6.707126072006746,201.52968028134603,17063.028480351128,8.32760504300518,360.528103152969,491.47913961828476,10.378243531533318,59.985610938076476,3.9230401687873275,1
8.05304368223556,211.78323531812987,37086.54605405966,8.267536832327547,251.44349970246384,512.8990363712608,19.166620232734545,73.2489843314067,3.3015748949924983,1
4.174889366405762,303.76341574567977,33219.15357191195,4.432761385908716,333.7061235449546,494.33968210658566,13.283745917314729,71.96690496165398,5.001120339141886,1
8.643090985344555,233.54851458215413,7263.206582531684,7.0365470474885665,268.9305989408028,258.8346788729335,9.179529873092406,41.9563152695642,4.005014605328765,1
5.324941855611651,280.08965491445105,35344.658047005905,13.043806107761023,180.20674636482343,392.4214958041848,10.50481954758385,55.084667854857926,4.427137925692965,1
7.0833378931073945,229.7409620422989,22709.38605774536,6.361687286585341,316.2344327517784,294.1656227790975,16.097627314432998,54.59124939238851,4.795407220007135,0
7.397544009543939,184.840924899607,19797.10854291745,8.422000034825615,387.1903037447218,428.4147839334657,13.1434437950669,62.33797615381316,3.9471378883607935,0
7.039868621607714,219.08233645231257,20215.584198598062,7.034260837311459,306.88396004377887,431.41418115420146,17.41421106978532,56.42845251196124,4.621131166277655,0
6.448971089901665,237.4610992410309,18736.19090168444,5.5998703419812665,333.7757766108135,235.0422834749786,11.54547699566666,56.71550955469331,3.759326201339547,0
5.188715573063743,239.7299740408659,28390.75227982306,1.2851467750540906,258.5215002757689,452.224411085461,14.04886059675156,71.51640916368338,4.614441580309255,1
6.737266741823538,181.0222598610175,22444.100011635615,10.433603036018612,271.70694974927943,351.19990133340514,11.94033381707646,66.39315975223032,3.5655766626707592,0
7.0833378931073945,209.7660217489298,27382.769331033367,7.432312245692435,323.95563167310263,301.20288534011263,13.970732378711034,62.7385941138006,4.103438960001448,0
4.7521951496940416,258.658573711203,13400.393192630298,4.936273820913208,333.78802453977244,328.6809191085015,17.52288130185583,56.007511992484545,3.186968718871257,1
7.240194470415268,154.13757916696062,31144.703124202864,4.807069266593042,261.2133169865367,451.0158383336079,10.85191676865179,66.39629294676803,3.3628217632499267,1
7.822257362901787,200.0027932060902,22411.006863644405,5.28359355165118,343.08037715977423,593.483602346069,12.273073322273945,75.25621194813101,3.080865918611655,0
8.067121905556133,163.8563450464594,13354.57787031318,7.38473561653647,333.82067306051397,366.37604686006773,17.33408341513166,66.35390860040312,4.69708957904023,1
7.014321953887684,241.2723163451874,25696.247738148504,5.766861896851986,334.0189165639333,386.16775409682174,14.519459329095822,33.96247569834573,4.10680280050101,0
8.991402361831726,121.32469047191763,15618.348610154713,6.273167768541011,372.78739907288104,390.5753022022339,14.96636406941548,63.089320702510115,4.929594246805535,1
7.944926445334858,165.86453775776405,17182.57388122688,7.028366390677017,383.2102732042751,363.84427098439875,18.77053068565065,75.89742282826667,3.4352055772906818,0
5.4972701073302765,135.83945267993477,21485.360029328633,8.082747854047073,280.66454230067933,441.4085257420962,15.190201336361751,88.35649553537084,5.035574828312271,0
5.872439859467661,185.4039760393176,14343.423206831076,9.690213096119871,333.56458741789834,409.1135117518084,14.741239563464433,64.18372511140791,3.741067232809489,0
5.088213197324547,159.96261228698884,39125.20919646321,6.055622508469588,375.6191860334602,400.1553243308145,20.18959951192864,68.68869382332437,2.6006186786445613,0
7.817474171698236,196.91933199869212,24789.130383195272,6.618741301988046,331.04428527168125,372.8877424338142,12.097364184324416,14.382717547907784,5.314151047451752,0
6.635894308187562,194.04977998317847,20339.01686990398,6.032863905159469,307.9549022960769,412.5829888313687,15.894673995972482,57.64345689991341,4.523236865678159,1
4.016590232603383,255.6165687786077,28612.266106918007,7.340595024194956,290.69066132670605,442.3851181934442,9.305732858145577,71.34213154493884,4.417134152553989,0
5.412119544524241,272.5146851629753,2835.3031650451026,5.778010262940148,333.7757766108135,347.80441586791386,15.30774609448804,66.66147887039327,5.680346586753336,1
7.154194962764404,154.186361889203,31144.730935966527,4.768721870303863,261.13236713290786,451.21817624388086,10.79082344301416,66.32968575935764,3.337554578556721,1
8.054893321996667,239.1397785739744,28545.355432785866,5.096893751721072,333.7757766108135,574.4028275055138,17.778014610355342,56.352952959363286,3.5243804297933856,0
6.898932481849855,209.6364216598324,15422.220893205324,6.884918382798614,293.56201977789726,396.8112143857839,15.671717381038604,66.59733601189916,3.688455553387866,0
7.581944679656733,193.2864626334158,21675.68286642864,9.821498519744832,381.9307439745554,414.8109853897354,16.109169169906238,92.60908363758074,4.833345773568087,1
5.7307849343813935,166.0014694557262,22396.290449127573,6.699160194435304,309.03347149888606,529.8157052726394,11.534815446576047,66.39791759172067,4.7343156497056516,0
7.0672335374427115,240.0014807785731,23103.572238311754,8.487603203059365,339.0714807045991,487.49683226819826,15.283645179716252,88.7042550696096,4.051420386135451,1
10.033933455332264,213.6474186310885,25433.232095308107,5.202937534233646,319.010074348213,362.2621568252554,13.994461152064275,68.02076987811898,2.9015354674454747,0
7.0833378931073945,130.55856146255113,17429.584949659697,6.3176544269347366,322.0595875907542,524.6456427603447,15.318048390229194,75.37640813561349,5.541322279631281,0
7.051634776223342,175.38542893846602,12653.84487563849,7.785142312628831,333.6329294312077,571.8228451464624,13.137299208281839,61.01037125938519,2.7850938701594137,1
5.766204133561628,179.57265248274012,27700.121945252253,6.198937218819007,333.7757766108135,536.2686726684562,12.828120735218874,90.00676549871449,4.472018169722266,0
5.153488640267044,107.34198187869087,19115.721861106693,9.29611401431356,333.06193936684105,457.8915324638539,17.4456560597402,77.59880400118683,3.749920564530525,1
8.351827578425821,195.39452170770832,27415.012953290116,5.36232368349549,231.7529315686298,529.7974960468373,12.330178354677532,70.08247437255207,3.700265485590725,1
7.576088382534871,221.53104310668482,30253.706689685292,6.167140962328426,320.4575025902218,529.9263800414124,17.886182599960616,84.73884184693641,4.894272975591916,0
5.945988643250958,151.68579710944456,12356.90562217442,7.894120346705541,342.0291151694418,471.1221252068388,15.72546711577786,57.6830674988963,3.7933292763371305,1
7.103348375140523,249.589358731504,4425.426440298955,8.211762261710513,293.07866601232297,268.4408502490151,18.422985406844305,68.47419413026635,4.417193560665691,0
10.111976704648654,240.4321002291383,15331.302691753155,5.392651282023056,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,0
9.534021716164196,201.9552080399875,9472.614920464734,6.1057084885387765,319.5764201936523,259.63680306558183,15.62561667366299,66.39629294676803,2.7682389284849696,0
7.0833378931073945,182.0595342239396,17869.455441116883,9.83291119273741,361.53773576128486,359.4494203333058,20.209330470358964,49.15663955393258,4.170075590262242,0
11.392447953048539,161.92417124631197,6040.455168799305,7.149463985562075,333.7963272792985,316.5312755131734,11.76005047443699,25.582669250121583,4.072627946359812,0
4.3546958759536265,207.42918779456812,34355.67130545212,6.882627320311079,374.04104569450914,529.9604522638315,12.675830509551984,44.73292213919818,4.319855063326176,1
5.557689511956021,159.1865350592026,27283.678805256528,6.925835497121945,328.95627908794785,317.8519845191525,13.641129568432088,36.363556382134156,2.977467994844206,1
6.240657973409887,138.01225246669333,19174.56862652367,7.142695488266394,333.74131267252335,490.59468170723216,16.4039191434564,66.45993479480607,3.143821800229775,0
7.0833378931073945,195.54096692399784,4142.4990006204325,9.89270343964255,462.4742150404136,435.4182449652719,15.846047606081072,66.39629294676803,3.612918763485361,1
7.266781485544794,178.2577102462834,27468.68170696173,6.043959345191263,314.3906280806606,400.62498730718914,13.665327972182354,87.13187298667233,3.9198270449578096,1
6.974402195712678,184.68597565002324,14367.9892398335,8.138834908217763,334.61090599211485,472.32562962662325,16.101323027204028,73.81680099396424,4.630911532439384,0
8.193112148778775,211.52408733828486,11234.151782620416,6.381422272445984,360.6811536625817,525.1032495825375,15.078813388417412,63.01703183943603,3.5735433569720603,0
5.122648454950097,195.0188877884117,17279.51374941266,7.027441295267254,336.46604197360665,446.71221913474346,4.861631498475731,72.8375396737488,3.5045245337918667,0
7.0833378931073945,145.76818060217258,13224.935638976958,7.906444720606137,304.0019927974152,298.99066649993244,12.729524720542258,49.536848802021865,4.004871127571583,0
6.85144260294889,197.33955943396484,15349.142584940451,7.446411726791615,333.7757766108135,373.5498674419218,11.367274976235592,79.1558219762784,4.93555654349587,1
4.781344836980285,217.66421889128114,16392.028777675452,7.479344784641043,278.6869377330049,481.70562661491454,15.473422609224516,77.62633233392498,4.356253197549636,1
8.252446601102369,163.49110668151252,22013.893671643265,5.7232656639541535,307.69437311636125,351.686842591148,20.013293742317693,78.49210484531186,4.713632489471602,1
3.727498825665939,163.60515351700977,37962.18494496739,6.610025788404926,326.62971465392263,467.488769583982,14.358173052549132,50.58787589399403,3.597333331343246,0
6.42736514447551,202.94497913771383,20920.25156102137,5.527620653059023,338.58235390848114,332.61275193439326,12.809023966709276,75.10133404297275,3.568823153057529,0
6.749099601543203,178.49193314784566,31992.01415159259,5.501906351247069,333.7033142650073,341.5464206816256,14.74040819761735,64.10556480944493,5.1506813862528675,1
9.267187530763549,198.614394719096,24683.723566029654,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.38331457464201,4.324004645618281,0
8.515729545226094,160.29158662287782,23682.947253422888,4.090350144836896,360.2105867915898,490.6106527081199,9.011571645211996,67.58226116552478,2.8231073794864625,0
8.645463228073421,206.86855910171295,29551.4167130843,6.119696095494729,339.0865414126591,329.5612713266015,9.097799160706034,63.81082772909741,3.6518787515234368,0
7.095519354877706,213.96084157087424,10039.29626587084,10.251034709961228,383.6793871480143,487.48016777669943,18.830470111085504,51.418070939955356,3.213122318820083,0
8.397248095971374,199.49581125276544,16772.226246243372,8.117217578033463,343.40376443527884,402.46490555321736,17.236047164549916,75.8535486015202,2.8357942842945434,0
5.814366159057203,202.21337428986863,13969.252667420442,6.624901676229215,290.7832783815731,475.0725871895251,17.952726249976926,77.99350629751667,4.465798973404259,1
7.184973118804081,201.0792193782736,25234.427972105485,5.21668448428477,283.7446115636523,384.0115576156745,12.427538333244629,23.136611018123222,3.665410662111125,0
6.2106476062546205,192.21673841027888,19330.035764975924,8.79288608641629,333.7757766108135,401.3832641880552,18.22549226740699,61.27421598577666,3.212123979887552,0
7.2963739117418465,206.11228209101498,8667.733102401176,6.4389246949993115,353.56600166729555,599.4488469961775,21.01996339013014,55.82531577827351,4.103415981795819,0
7.067775516553584,228.03920479251065,15617.421420914316,6.23552404668717,326.4126373822946,402.58083533476383,14.884899865474093,80.4187493633054,3.5139284700103035,1
7.432002944484976,175.92661150176258,9460.513463191726,5.967508570861105,333.691883419044,402.11455439858094,15.752054802511742,37.340127588007086,3.300505722464984,1
7.038867703166422,206.77437181789196,24036.65552675518,7.76551887629347,356.5844162026877,552.1661759051551,8.617126293636938,88.48071084954249,4.754934108159316,0
7.2872629708384205,165.65747556099655,30396.945131675184,7.620841013309837,281.95423233746595,475.6216929656748,12.345178171420585,83.35662444649019,6.074249631563529,1
6.720943975276282,180.94111503597696,9772.561040787288,8.390456019808678,333.7478819298716,401.15754613967687,12.640078376174676,61.05517616879154,5.1170597128043696,1
5.145397246847489,197.28058083338567,21682.885021873353,7.653343959520731,292.2211810775148,424.6312170345446,10.821269280023921,51.22660444961654,4.342161541827532,0
7.934629314326556,200.41858948025782,11567.811192910958,9.936504964451986,333.90349099936026,510.39856575965905,10.642970533300986,40.998679272061985,4.64852229657568,1
7.895847631779104,160.17067323928407,29477.816410017564,2.3676856227975347,324.03999300575896,371.31617593253037,18.866010138021704,54.11611010039991,4.121387313196637,0
6.9944799313603925,205.63557646703418,24820.463627845253,7.0145065859627636,329.4133919737219,386.3280530609595,9.41869060916512,69.72824053473141,4.351413436078886,0
8.35761299314161,163.09825445217052,34989.04708052216,7.696942683440743,317.30168011128416,404.4926142301905,8.271881619595717,67.59815754327194,4.366242227773332,1
4.4590313523862735,188.17367369162187,14906.04424592034,8.412348893847057,374.41093664223087,518.4341528717434,11.23540036949668,65.3213156982373,3.985015735038405,0
7.167680158891617,98.5340716775284,36490.1275115145,7.173519678750516,423.3259054773174,503.02673059698094,7.247408850827307,76.35626049507158,4.934278641860085,0
5.058108868565138,238.56938041349943,34873.9345228707,8.983276144386597,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0
7.1526118258917935,168.57234253047494,26148.59494355063,8.931944899526728,424.266181827389,445.44814181042483,10.51082041497298,51.81341638273177,4.071369502271216,1
6.284248242254425,190.0176485856823,12206.681209872297,7.910711202319294,333.7757766108135,395.2610633920007,13.2461395604044,58.92772621042984,3.377132288772658,0
8.515977267378878,212.3046285280127,28553.55945774285,7.225366187809402,342.60408278289344,341.7403446631613,9.003646566992472,60.72520143075609,2.165681681201685,0
3.98903207830178,216.07613788740343,40175.206091417465,7.487422756527908,309.80079638709793,399.0471808706921,11.186738886754938,86.95746386587989,4.409414175563279,0
6.736480361755331,138.3822718151574,14893.298034834443,9.710257024712847,319.1379190593553,286.85377398086086,14.28125965632429,54.47989634871771,4.786042244762353,1
6.538207172663557,214.9928660824678,12330.406567718495,7.300091677163146,389.817035687869,465.35266497958105,22.089401829204974,24.532773339318773,3.426266448712848,1
6.923636014423605,260.593154348188,24792.525622664085,5.50116404338138,332.23217745927707,607.7735672742027,15.483026737238047,51.53586708137299,4.0133388007039175,1
7.522188751215154,192.35876214518007,17045.454012404,8.924538540714208,346.62381934900617,266.3577815412159,16.01754078952595,83.22306857933259,4.4049418375376685,0
9.082819713115535,195.4522687247233,16679.264511806097,10.041329656997823,301.66695884100176,404.75815460280376,5.2241549371038305,55.46106512884207,5.63361936878352,1
7.4495627935445405,171.85139641403498,27062.151108838163,5.042356653004907,378.02223740671667,325.17561399808983,13.805607548002804,97.17961105656036,4.710298576721494,0
7.709106359864045,178.81082764194483,18610.124151836404,7.734441196438386,333.7757766108135,462.2011628542471,13.888703887503423,64.84163725586546,4.235108119828695,0
8.445741368098021,232.52562166956835,16548.30221587498,6.242915220221079,301.1220204594197,395.3921230187582,13.690692542559717,78.52381470116133,3.83922615025418,0
8.176744199775278,201.29035383004668,24912.92228468024,7.75659892165769,389.1665406930915,415.32245168531773,12.807121610977878,51.882813161652294,3.8051722473797587,0
10.978376459396083,162.37231191714616,18846.487168548658,7.202404115864811,333.61804778765185,593.6104724693693,15.117365664512127,60.7783038236257,3.828865747240003,0
7.499844231952879,210.9850336732937,23707.46530424464,7.148518353215487,333.7757766108135,484.8433398184718,18.081956598862632,52.96746903029262,4.454476672661552,0
5.32381558430839,232.36857996920327,37625.75267985834,8.879822933865775,380.57647200065134,580.8977003943793,12.293803052569617,55.31001940953922,2.8807218458729342,0
7.025504334993,205.40052911647376,21884.5385145885,7.276064918343411,304.7322034697979,442.4055401716919,15.843743650390593,65.58033764780926,2.941555122814548,0
7.759929407749388,221.15554799324187,13742.117291812536,6.360135927905158,287.6427263512427,460.7743266447037,12.554564329517074,66.76716679089425,4.788912313768845,0
6.511916394936317,242.3297102359551,9381.293342170362,7.356412108697149,312.7192240463257,440.7596122075997,13.988703934731236,71.07190376876825,3.1256726314812524,0
7.0833378931073945,144.99579042512303,16219.4753201797,5.563067208263512,379.9629732706872,374.5430685947028,11.118073198351,72.2907733307725,4.90436657594971,1
4.638250258554134,182.41962093934336,34261.98588949726,6.197715941573335,307.45845423970667,439.1177045525735,7.760852569489202,66.39629294676803,4.124537824896342,1
7.0833378931073945,173.47418591742104,18318.72037202904,7.597653599377649,282.59811917471865,407.6429622770386,20.200592419126,79.10401879770767,4.181264105822968,1
5.644872944180468,187.85408813668815,25868.731385472496,3.457749033096564,338.1541447799295,456.2669679932729,15.518362540416078,72.57475016071373,4.889745138015639,1
9.839182013814723,223.89966377572173,29549.61535101947,7.992982511699358,281.12027353233697,356.1976174308073,14.113142926145418,84.21140089271992,4.750032079226567,1
8.433974835689948,240.0779269663718,10823.300365108884,8.418958240637183,317.30136870447586,426.175253225193,8.07715615037364,49.27011459144506,3.1677123526669337,0
9.659562294051984,264.35503623923813,8471.6737766849,8.410799152988425,359.4295886028217,353.2510958749547,15.263309119377782,52.73368883132791,4.463313220468165,0
6.450805742930156,198.4931562341989,19002.3146637915,7.306447324109384,335.482193743652,257.0077176932619,13.724086828273016,52.86038799189512,3.2755811820087386,1
7.228980434157111,219.46997907439203,14859.290050538795,5.472306869612644,344.5453908731927,425.02218188314487,15.782653481041311,49.445217267554135,4.673321658326173,0
7.782335427436074,181.5480687887074,15805.720601392895,7.084654675681656,333.9216018662266,291.75866246934515,13.085048355144027,77.02440014032494,3.899354200752516,1
6.990166718637988,190.97962688783883,9627.164813698068,6.253897927176247,353.0525599152496,271.50146430189164,13.475812204529653,92.50655976292057,4.565582672714158,0
9.6048695061161,227.2432010235829,22689.96679977567,5.370496047288509,314.30607090856563,394.72871287454285,16.96568731706685,75.40553816309894,4.422108094540144,1
5.089387791182689,147.99527105647252,39659.87689806039,8.424877818363992,333.7757766108135,498.7008895433159,14.943584807552782,84.25426403896128,3.0540452006756715,1
7.214164404619708,182.27629591712568,13706.15584869533,6.166275474090168,300.6583885593708,424.77995057135956,18.232569241834547,74.03987955733449,5.0279307258568675,1
7.643578361999963,209.8608444373274,21885.503784437868,9.529227822171537,333.7757766108135,337.6321732327212,8.863614187437292,63.64692149035233,3.762162859528624,0
8.410460642866257,234.87652439147607,27554.34526324007,5.68171619688383,362.48956029154095,519.0316251293843,14.482212983251712,55.62849904544706,2.977359946090722,0
7.951451170491509,185.4217237314824,6108.795734261221,7.117858564061427,344.7956808751977,283.8772795417849,18.904399251077507,85.79975869862395,3.886882385706481,1
6.8331110185961625,178.6580736754134,31461.19675997045,7.94285715338279,302.5353706368913,415.0974384997248,19.370328472583765,66.39629294676803,3.02157359521932,1
6.700125737712606,228.2527906452954,7705.273793504965,5.7455113306179335,363.42802705881115,254.41662072199682,13.096114108311765,64.8243276233041,3.4510919098657213,1
6.9746026495070055,197.47178284678066,15349.146252507418,7.3731484648938235,333.74996926229085,373.45908566677946,11.351515893950394,79.00138656669417,4.804728818054208,1
7.31344675557596,158.70747178060148,23154.062319200497,4.143329384036738,276.5501613116038,436.5172742085938,10.890084808165966,87.9125301524647,2.2206399231442355,1
10.13793228826111,242.00571600208505,15088.827652848911,8.677789359299585,333.7757766108135,596.3463463537486,14.97119882384368,62.36582435098707,3.8720181587617,1
7.041665417411175,178.28574851456307,25419.76949818999,6.772750799041366,316.4338541438333,388.3392769886837,11.557096782348763,73.25622049489876,3.0997461634419525,1
8.466178920683307,222.49381105568102,20319.857987134637,7.252634338196752,297.25127465785334,374.16307071045037,15.843549550956748,93.2564544783843,4.202753594523225,0
10.64733862603508,167.34656251664953,34535.663365407505,6.277791909644297,344.3183344733228,491.5929597161979,19.44913455219961,45.10500857418093,4.252162120786463,1
4.294393701198417,134.92908745332656,29344.70911392628,8.070337802520896,351.31821363587727,402.50962780325625,12.474393203239137,83.86482188524309,3.9611096316047423,1
9.597191856878178,167.0889759575684,21153.322826848344,7.9444693087435,346.0750158091867,335.19760824941864,14.347676089238009,50.642447466178375,5.145152870605282,1
8.475208481257122,208.26305881172553,16446.3756259474,6.734422058977864,372.29687263373916,346.47645418403727,12.00015652502801,80.6208508915494,3.4684591726353133,0
9.050341571054329,202.1377325577729,33653.70419561836,5.431244817913898,330.7942826746007,426.0839294845591,18.709968262753126,79.34465807809238,4.714524436561809,1
5.289618437232331,194.0563928951711,21776.170174493604,6.278292699450075,359.099732993792,353.7729296079895,14.181470634875382,33.592030767693856,4.5481003496821,1
6.481000394659363,171.69594913951633,20852.868173178835,7.666218845742537,282.1778110359496,359.46361234495095,13.727406612679339,83.68458325319409,5.409183288510795,1
6.043360083711829,188.6623288695978,24856.607107211305,4.371024856309438,295.89520663941977,355.0074611564549,7.619812483440512,79.94491555158974,4.74524751697268,1
7.927969552720631,224.72105888484265,27402.019999042303,6.875298924484605,343.2863134611688,315.9134105716916,14.13712035522184,32.43852618764184,4.847262262021436,1
7.055723168530261,186.9120550238865,26004.29953005815,8.470904226148171,320.66130228217855,534.0420291100121,19.851399486300576,54.373127251054086,5.08236522073647,0
6.739686145200549,219.69275434748667,10337.76306883861,10.488928542948072,333.80617723726346,453.13363061130775,14.030716874648313,61.197156610840466,3.6590612261262887,1
7.0833378931073945,158.7629591628545,26210.116012222665,4.088762946636395,333.7757766108135,354.8470532822727,16.00671093326133,85.33805330104508,5.010163393323611,1
9.799144981493365,278.07130829396704,12978.168293123143,6.975837657938246,319.57703273679203,486.50375093122835,14.434862388609009,84.77717550411533,3.712716097276568,0
8.307462969006558,229.9412343165086,18452.645570929,6.895145947235456,338.4837027730708,464.9009848320303,9.512102516349389,84.05341480502423,4.625729241507733,0
3.4264503676355647,154.71172445985175,21839.69595639051,4.965722327957003,333.7757766108135,437.3771805962571,14.689350595981807,56.49007684901041,5.978053939752291,1
7.0889406421502255,206.36412193936965,13839.713425986323,8.08824196976233,321.29614145628665,369.9693332657319,14.896092156509042,66.67465815004317,5.661104287047449,1
6.607367811286054,209.61039537363308,31974.542164729926,7.25360464068292,321.52904151670776,289.3531275058469,11.38581418049372,66.4560483885416,4.055063238564578,1
6.638411449233408,180.8266674369293,9772.504814179669,8.295983092416883,333.7757766108135,401.1111433997851,12.601517331439425,61.05188924791957,5.164056620303689,1
7.498372459046129,236.71439903366763,21736.37332414967,6.588566093133087,407.3120823862237,299.1942452483428,20.73766360311862,68.3143471169036,4.242241799025037,1
7.739630117829254,201.37260564646925,39431.403012703995,7.404388166363823,276.1835761192444,432.65095329706986,17.885988485283157,70.14375525678926,4.189752541455171,1
6.906992171811655,216.7852908400248,19991.23914904896,7.302351651289456,340.10602778835107,356.4591368515823,9.614106024611772,61.12264362555359,2.124759352216301,0
8.082148076453887,185.9324193547561,28407.66102588473,7.605420787733807,381.7618835882825,402.65802223263967,12.830646313172451,86.97972391731665,3.3734845141195007,1
7.042691899301579,221.05407850745985,26492.86276205769,4.930098358385397,333.7912243176268,389.08403529224955,21.116820358811687,70.29627768053479,4.811003888127437,0
7.0833378931073945,182.5339783518816,20049.24209921328,8.480467959960176,330.12786856306263,328.70096062821995,12.332288113529389,79.7847803952545,3.6935109356881006,1
7.185276448818911,212.4831719992981,25645.06723301753,8.14251283428053,352.8691647391525,435.282980697069,8.930242450098604,75.60097955181803,2.9591538231075867,1
7.446089059117263,179.14683615806922,17763.310992827992,9.876515048672626,328.4590221284618,364.1341733784949,12.98249106686984,49.05124066256485,2.9486574387124453,0
10.808156938842764,198.59675077781947,29614.34879008105,5.782417746039318,304.6220612044535,383.269410360684,14.902820337952164,47.89640648971523,4.362542226660023,1
5.0681213392769395,159.38253223267992,38633.30941627176,8.345063590796727,375.8210894293535,447.8862054362367,16.75005529108387,59.23952133718779,3.1650147266027866,1
9.061119878786917,155.53175793290393,15737.685361029908,7.3127569334233575,343.28037358751493,463.4557588444199,17.96994427121319,83.08847452704573,3.739880427462487,1
